doc_id,vector_species,country,study_site,vector_control_method,biting_location,resting_location,disease,year,author,study_title,latitude,longitude,reported_insecticide_resistance_type
446965d3-ac2f-48f5-bc24-914b5b5168e1,,,,,,,,,,,,,
446965d3-ac2f-48f5-bc24-914b5b5168e1,,,,,,,,,,,,,
446965d3-ac2f-48f5-bc24-914b5b5168e1,,,,,,,,,,,,,
446965d3-ac2f-48f5-bc24-914b5b5168e1,,,,,,,,,,,,,
446965d3-ac2f-48f5-bc24-914b5b5168e1,,,,,,,,,,,,,
446965d3-ac2f-48f5-bc24-914b5b5168e1,,,,,,,,,,,,,
446965d3-ac2f-48f5-bc24-914b5b5168e1,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
f3e3bb75-f11a-49de-902e-2733ffd48dbb,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
22820efa-d000-4dd9-b26e-a39d6887cc7a,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
96f4174e-aaa6-4996-8483-87d5fea146cf,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
9c8d554c-8092-4c0a-b097-326d6d887e68,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
c397a67e-de41-4505-8415-c137c6a4def3,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
a308d4ce-60cc-4af1-a8db-15bc17dae958,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
759e3a03-0fb3-4975-a360-c5ebe01c29a4,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
c71454b3-d23c-4d97-a91b-220769141bab,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,,,,,,,,,,,,,
