,doc_id,vector_species,country,study_site,vector_control_method,biting_location,resting_location,disease,year,author,study_title,latitude,longitude,reported_insecticide_resistance,reported_insecticide_resistance_type
7301,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7302,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7303,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7304,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7305,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7306,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7307,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7308,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7309,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7310,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7311,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7312,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7313,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7314,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7315,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7316,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7317,ba0656e2-c4d7-46b6-9508-111f17146066,an. funestus,,chikwawa district,llins long-lasting insecticidal nets,indoor,nan,malaria,2023,tatiane assatse,study,16.0,34.0,pyrethroid resistance,
7465,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,llins long-lasting insecticide-treated bed nets,indoor,nan,malaria,2014,kwang s choi,insecticide resistance and role in malaria transmission of anopheles funestus populations from zambia and zimbabwe,18.0,32.0,pyrethroid resistance,
7466,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,llins long-lasting insecticide-treated bed nets,indoor,nan,malaria,2014,kwang s choi,study,18.0,32.0,pyrethroid resistance,
7467,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,honde valley,irs indoor residual spraying,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7468,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,irs indoor residual spraying,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7469,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,lambda-cyhalothrin spraying,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7470,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,honde valley,lambda-cyhalothrin spraying,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7471,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,honde valley,pyrethroids,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7472,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,honde valley,pyrethroids,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7473,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,honde valley,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7474,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,honde valley,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7475,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,honde valley,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7476,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,honde valley,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7477,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,honde valley,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7478,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7479,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7480,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7481,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7482,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7483,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7484,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7485,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7486,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7487,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7488,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7489,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7490,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7491,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7492,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7493,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7494,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7495,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7496,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7497,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7498,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7499,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7500,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7501,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7502,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7503,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7504,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7505,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7506,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7507,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7508,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7509,799f29b2-4ba4-4a67-b777-75b2718622bc,an. funestus,,nchelenge district,carbamates,indoor,nan,plasmodium falciparum,2014,kwang s choi,study,9.0,28.0,pyrethroid resistance,
7658,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,kilombero valley,long-lasting insecticidal nets llins,outdoor,,malaria,2015,deodatus v. maliti,development and evaluation of mosquito-electrocuting traps as alternatives to the human landing catch technique for sampling host-seeking malaria vectors,-8.38,36.67,,
7659,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,kilombero valley,controlmethod,outdoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7660,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,southern tanzania,indoor residual spraying irs,indoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7661,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,southern tanzania,llins,indoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7662,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7663,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7664,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7665,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7666,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7667,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,kilombero valley,llins,indoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7668,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,kilombero valley,llins,indoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7669,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,kilombero valley,llins,indoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7670,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,kilombero valley,llins,indoor,,malaria,2015,deodatus v. maliti,study,-8.38,36.67,,
7671,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,kilombero valley,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7672,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,kilombero valley,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7673,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7674,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7675,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7676,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7677,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7678,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7679,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7680,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7681,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7682,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7683,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7684,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7685,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7686,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7687,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7688,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7689,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7690,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7691,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7692,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7693,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7694,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7695,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7696,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7697,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7698,674597e0-7757-4e18-b74d-7f80ade04dd2,an. funestus s.l.,,lupiro village,llins,indoor,,malaria,2015,deodatus v. maliti,context,-8.38,36.67,,
7919,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,llins,outdoor,nan,malaria,2012,jovin kitau,species shifts in the anopheles gambiae complex: do llins successfully control anopheles arabiensis ?,3.0,37.0,pyrethroid resistance,
7920,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,llins,outdoor,nan,malaria,2012,jovin kitau,study,3.0,37.0,pyrethroid resistance,
7921,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village zenet village,itns,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7922,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,itns,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7923,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7924,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7925,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7926,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7927,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7928,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7929,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7930,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7931,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7932,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7933,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7934,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7935,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7936,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7937,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7938,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7939,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,lower moshi rice irrigation zone,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7940,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7941,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7942,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7943,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7944,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7945,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7946,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7947,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7948,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7949,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7950,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7951,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7952,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7953,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7954,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7955,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7956,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7957,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7958,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7959,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7960,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7961,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7962,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7963,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7964,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
7965,5dd40e6b-8812-4813-a81d-fba7ffeedad7,an. funestus,,zenet village,control method control method,indoor,nan,plasmodium falciparum,2012,jovin kitau,study,0.0,0.0,,
